5.699694e-06 2.557421e-06 1.543173e-06 1.380135e-06 9.478952e-08 1.376344e-06 2.37353e-06 3.776415e-06
2.27874e-06 2.932788e-06 3.389673e-06 4.402025e-06 1.541278e-06 9.896026e-07 6.142361e-07 3.014307e-07
5.687371e-08 1.327053e-07 4.644687e-07 8.815426e-07 3.380194e-06 2.352676e-06 1.799105e-06 1.349803e-06
1.181077e-06 4.455108e-07 5.895908e-07 1.681566e-06 3.308154e-06 3.164074e-06 2.064516e-06 1.814271e-06
2.159305e-06 1.981101e-06 2.843686e-06 2.951746e-06 2.299594e-06 1.014248e-06 1.455967e-06 1.728961e-06
3.183032e-06 2.989662e-06 3.095826e-06 2.978287e-06 3.11668e-06 3.76504e-06 4.187801e-06 4.475961e-06
2.690127e-06 3.283509e-06 3.497733e-06 4.65227e-06 4.369797e-06 4.403921e-06 3.29678e-06 4.176426e-06
6.225776e-06 5.046594e-06 3.298675e-06 3.541337e-06 4.559376e-06 3.217156e-06 4.013388e-06 4.729997e-06
5.073135e-06 3.746082e-06 3.70627e-06 2.911934e-06 2.597233e-06 3.241802e-06 2.348884e-06 1.143162e-06
0 9.13771e-07 1.260701e-06 2.582067e-06 4.756538e-06 6.682661e-06 5.983115e-06 4.627625e-06
4.159364e-06 5.010574e-06 3.105305e-06 1.363073e-06 2.195325e-06 4.7736e-06 5.387836e-06 3.804851e-06
3.81433e-06 3.044639e-06 3.450339e-06 4.028555e-06 4.348943e-06 3.02189e-06 2.180159e-06 2.817145e-06
2.506235e-06 2.930892e-06 2.695814e-06 3.755561e-06 4.132823e-06 4.146094e-06 3.88637e-06 2.811457e-06
2.360259e-06 2.707189e-06 3.452234e-06 2.938475e-06 4.716727e-06 5.825764e-06 3.342279e-06 1.958352e-06
2.362155e-06 3.882579e-06 2.650315e-06 1.833229e-06 1.888207e-06 4.866494e-06 5.243756e-06 4.157468e-06
4.48544e-06 4.764121e-06 3.397257e-06 2.794395e-06 3.383986e-06 3.040848e-06 3.232323e-06 3.209573e-06
4.762226e-06 3.154595e-06 4.028555e-06 4.381172e-06 5.776474e-06 4.000118e-06 4.585917e-06 4.087324e-06
3.251281e-06 2.771646e-06 3.45413e-06 3.679729e-06 3.573565e-06 3.219052e-06 3.275926e-06 2.616191e-06
2.894872e-06 2.809561e-06 3.334695e-06 2.997245e-06 2.411445e-06 1.708107e-06 2.837998e-06 4.130927e-06
3.941348e-06 4.009597e-06 4.52146e-06 2.940371e-06 1.956456e-06 3.359341e-06 3.846559e-06 2.111911e-06
1.243639e-06 1.330845e-06 2.587754e-06 3.696791e-06 2.174472e-06 4.43615e-07 0 3.412423e-07
0 4.132823e-07 1.346011e-06 2.358363e-06 4.47217e-06 3.975473e-06 3.812435e-06 3.899641e-06
4.489232e-06 2.889185e-06 1.850291e-06 1.948873e-06 1.52232e-06 1.200035e-06 2.138452e-06 2.881602e-06
1.609526e-06 1.840813e-06 2.356468e-06 2.737521e-06 1.577298e-06 2.092953e-06 2.136556e-06 4.244675e-06
4.599188e-06 4.432358e-06 4.932847e-06 5.706329e-06 5.308213e-06 4.231404e-06 3.757457e-06 4.326194e-06
5.312005e-06 6.212505e-06 5.330963e-06 4.686394e-06 3.588731e-06 3.126158e-06 2.470215e-06 3.217156e-06
3.785894e-06 3.084451e-06 2.58965e-06 2.316656e-06 2.40955e-06 2.671169e-06 3.050327e-06 2.98587e-06
2.919517e-06 3.528066e-06 3.539441e-06 3.082555e-06 3.590627e-06 4.631416e-06 5.145175e-06 3.751769e-06
2.883497e-06 3.812435e-06 5.655143e-06 6.000177e-06 4.0532e-06 3.88637e-06 4.312923e-06 4.12524e-06
3.730916e-06 5.79164e-06 5.73287e-06 4.322402e-06 2.455049e-06 2.536568e-06 2.73373e-06 3.082555e-06
3.935661e-06 4.049408e-06 3.63423e-06 3.660771e-06 2.976391e-06 2.089161e-06 2.068307e-06 4.157468e-06
5.035219e-06 4.381172e-06 2.079682e-06 2.881602e-06 4.572647e-06 5.687371e-06 5.22859e-06 6.350898e-06
5.452293e-06 4.483544e-06 4.747059e-06 4.47217e-06 6.445688e-06 6.682661e-06 6.394501e-06 5.816285e-06
6.508249e-06 5.217215e-06 4.826683e-06 5.550874e-06 5.452293e-06 6.032405e-06 6.474124e-06 5.234277e-06
4.024763e-06 4.553689e-06 4.7736e-06 5.412482e-06 4.838057e-06 3.109096e-06 7.886488e-07 2.365946e-06
3.772623e-06 5.641872e-06 4.208655e-06 1.770668e-06 0 1.078705e-06 1.950768e-06 1.17539e-07
5.97174e-07 2.388696e-06 2.794395e-06 3.164074e-06 3.196303e-06 4.094907e-06 3.421902e-06 6.148048e-06
5.437127e-06 5.097781e-06 4.320506e-06 5.258923e-06 5.010574e-06 4.25605e-06 3.044639e-06 4.367901e-06
6.771764e-06 5.526229e-06 4.051304e-06 1.867354e-06 1.728961e-06 2.299594e-06 5.482626e-06 5.088302e-06
4.853224e-06 4.466482e-06 3.143221e-06 2.528984e-06 2.731834e-06 4.703456e-06 5.793536e-06 5.518646e-06
3.924286e-06 4.191593e-06 6.489291e-06 6.409668e-06 4.824787e-06 2.629461e-06 3.90912e-06 4.675019e-06
4.246571e-06 2.58965e-06 2.633253e-06 1.897686e-06 1.421843e-06 1.556444e-06 2.538463e-06 3.056014e-06
2.699606e-06 2.745105e-06 2.187742e-06 3.29678e-06 1.897686e-06 2.91383e-06 3.567878e-06 6.815367e-06
6.197339e-06 5.067448e-06 2.807666e-06 4.115761e-06 4.396338e-06 4.553689e-06 4.307236e-06 5.992594e-06
6.176485e-06 5.890221e-06 4.25605e-06 5.579311e-06 6.913948e-06 7.211587e-06 5.509167e-06 5.202049e-06
5.332859e-06 5.897804e-06 5.08451e-06 4.102491e-06 4.675019e-06 5.446606e-06 6.017239e-06 4.667436e-06
5.556562e-06 5.454189e-06 5.370774e-06 1.994372e-06 2.762167e-06 3.829497e-06 3.52617e-06 2.051245e-06
1.461654e-06 2.957433e-06 3.482567e-06 3.799164e-06 1.740336e-06 9.535826e-07 6.009656e-07 1.577298e-06
2.214283e-06 3.247489e-06 3.306259e-06 4.225717e-06 3.757457e-06 3.802956e-06 3.757457e-06 3.615272e-06
3.960306e-06 3.643709e-06 3.258864e-06 2.15741e-06 2.870227e-06 3.747978e-06 4.187801e-06 3.964098e-06
2.906247e-06 3.067389e-06 3.768831e-06 3.916703e-06 2.424716e-06 4.000118e-07 9.289373e-08 2.271157e-06
3.880683e-06 4.360318e-06 2.447465e-06 1.228472e-06 0 4.360318e-07 0 0
8.512099e-07 2.356468e-06 2.815249e-06 2.159305e-06 3.565982e-06 4.602979e-06 3.94514e-06 1.685358e-06
1.969726e-06 1.77446e-06 2.610503e-06 3.200094e-06 4.174531e-06 3.687312e-06 4.022867e-06 3.755561e-06
3.816226e-06 3.200094e-06 2.388696e-06 2.659794e-06 4.263633e-06 4.132823e-06 3.145116e-06 4.857015e-06
5.404899e-06 5.712017e-06 4.566959e-06 4.862703e-06 5.158446e-06 4.049408e-06 2.119494e-06 3.412423e-07
2.720459e-06 1.910957e-06 2.37353e-06 1.029414e-06 8.68272e-07 0 2.729938e-07 1.59436e-06
2.117598e-06 1.598151e-06 1.245534e-06 2.813353e-06 3.484463e-06 3.372611e-06 2.428508e-06 3.143221e-06
5.567937e-06 9.236291e-06 8.656179e-06 7.634348e-06 6.193547e-06 5.039011e-06 4.039929e-06 3.795373e-06
5.848514e-06 6.250421e-06 6.036197e-06 3.478775e-06 4.123344e-06 4.189697e-06 3.186824e-06 2.413341e-06
3.255072e-06 4.051304e-06 3.88637e-06 4.422879e-06 4.077845e-06 4.788767e-06 5.37267e-06 5.821973e-06
4.244675e-06 3.349862e-06 3.156491e-06 4.548001e-06 4.72431e-06 4.043721e-06 3.977368e-06 4.942326e-06
4.326194e-06 2.153618e-06 2.358363e-06 2.417133e-06 2.110015e-06 1.880624e-06 2.367842e-06 1.869249e-06
9.5927e-07 2.100536e-06 2.127077e-06 2.593441e-06 3.217156e-06 2.915726e-06 2.959329e-06 3.438964e-06
4.80962e-06 3.857934e-06 4.502502e-06 6.381231e-06 6.373648e-06 4.551793e-06 3.632335e-06 5.188778e-06
3.619064e-06 2.720459e-06 1.977309e-06 2.346989e-06 3.753665e-07 1.63038e-07 1.069226e-06 2.019017e-06
2.024704e-06 2.80577e-06 2.830415e-06 1.77446e-06 6.824846e-07 1.1261e-06 2.341301e-06 2.210492e-06
1.78773e-06 1.945081e-06 1.891999e-06 2.665481e-06 4.354631e-06 5.076927e-06 4.176426e-06 4.908202e-06
3.719541e-06 1.052164e-06 1.222785e-06 2.020913e-06 1.338428e-06 0 1.302408e-06 2.286323e-06
3.012411e-06 3.031369e-06 3.810539e-06 3.72902e-06 4.024763e-06 4.407713e-06 4.115761e-06 2.218075e-06
9.403121e-07 1.658817e-06 3.222844e-06 4.110074e-06 2.491069e-06 3.374507e-06 4.348943e-06 4.517669e-06
2.534672e-06 3.126158e-06 5.097781e-06 5.905387e-06 4.657957e-06 3.463609e-06 2.928996e-06 3.480671e-06
5.006783e-06 6.428625e-06 6.100654e-06 4.32809e-06 2.419029e-06 2.455049e-06 3.499629e-06 3.482567e-06
0 1.611422e-07 7.810657e-07 2.081578e-06 2.585858e-06 5.605852e-06 6.170798e-06 4.34136e-06
2.720459e-06 2.273053e-06 3.854142e-06 3.349862e-06 3.340383e-06 1.734648e-06 1.861666e-06 8.929173e-07
2.633253e-06 3.560294e-06 4.165052e-06 3.907224e-06 3.859829e-06 4.333777e-06 3.351758e-06 3.499629e-06
3.848455e-06 4.648478e-06 2.9271e-06 1.332741e-06 8.929173e-07 2.320448e-06 4.036138e-06 4.096803e-06
2.796291e-06 2.331822e-06 3.340383e-06 3.306259e-06 2.35078e-06 1.971622e-06 2.688231e-06 3.11668e-06
3.590627e-06 5.353712e-06 5.947095e-06 5.063656e-06 5.334754e-06 7.588849e-06 8.551911e-06 9.126335e-06
8.407831e-06 5.795431e-06 3.23801e-06 5.327171e-06 7.353771e-06 5.895908e-06 4.631416e-06 5.04849e-06
4.61625e-06 3.321425e-06 3.351758e-06 3.863621e-06 2.78302e-06 2.30149e-06 2.299594e-06 2.528984e-06
3.603898e-06 3.965994e-06 3.088243e-06 2.807666e-06 4.896827e-06 5.234277e-06 2.982078e-06 2.904351e-06
3.905328e-06 4.7736e-06 3.363132e-06 3.175449e-06 2.951746e-06 3.380194e-06 2.817145e-06 3.118575e-06
4.299653e-06 4.149885e-06 3.541337e-06 2.565004e-06 2.864539e-06 2.415237e-06 2.436091e-06 1.338428e-06
1.672087e-06 1.81048e-06 8.493141e-07 2.354572e-06 5.075031e-06 5.217215e-06 4.134719e-06 3.236114e-06
2.449361e-06 2.22945e-06 3.920495e-06 5.122426e-06 4.16126e-06 4.726206e-06 5.114843e-06 3.916703e-06
3.073076e-06 3.446547e-06 4.462691e-06 3.550816e-06 4.282591e-06 5.255131e-06 4.838057e-06 4.316715e-06
4.574542e-06 3.289196e-06 2.096744e-06 8.32252e-07 8.038152e-07 5.478834e-07 1.158328e-06 9.687489e-07
1.867354e-06 2.978287e-06 1.99058e-06 8.265646e-07 1.275867e-06 2.261678e-06 3.219052e-06 3.006724e-06
2.447465e-06 3.681625e-06 6.060842e-06 4.993512e-06 3.131846e-06 2.843686e-06 2.2067e-06 2.235137e-06
2.987766e-06 5.412482e-06 4.536627e-06 4.536627e-06 2.915726e-06 2.794395e-06 2.796291e-06 5.330963e-06
6.009656e-06 5.638081e-06 3.986847e-06 3.431381e-06 2.96312e-06 3.564086e-06 3.787789e-06 4.938534e-06
5.797327e-06 6.182173e-06 4.4134e-06 3.410527e-06 4.458899e-06 5.319588e-06 4.813412e-06 6.083592e-06
8.138628e-06 6.974613e-06 4.223821e-06 2.887289e-06 3.133742e-06 3.92239e-06 4.318611e-06 4.747059e-06
4.595396e-06 3.967889e-06 2.161201e-06 2.447465e-06 2.127077e-06 2.064516e-06 1.867354e-06 2.30149e-06
1.425634e-06 4.682602e-07 3.848455e-07 4.132823e-07 4.910097e-07 3.222844e-08 7.583162e-08 3.279717e-07
2.267365e-06 3.025682e-06 3.560294e-06 2.58965e-06 4.523356e-06 3.298675e-06 4.523356e-06 4.803933e-06
6.366064e-06 3.499629e-06 1.073017e-06 0 0 0 1.146953e-06 2.113806e-06
1.201931e-06 3.810539e-07 2.348884e-06 2.656002e-06 2.889185e-06 7.317751e-07 5.914866e-07 7.450457e-07
3.317633e-06 3.023786e-06 3.325216e-06 4.242779e-06 3.960306e-06 2.417133e-06 2.462632e-06 4.117657e-06
3.715749e-06 2.872123e-06 2.538463e-06 1.347907e-06 1.317574e-06 1.93181e-06 4.250362e-06 3.505317e-06
2.597233e-06 2.60292e-06 4.079741e-06 3.406735e-06 3.124263e-06 3.425693e-06 4.030451e-06 2.390592e-06
2.113806e-06 9.801237e-07 1.509049e-06 1.744127e-06 2.623774e-06 2.346989e-06 1.979205e-06 1.260701e-06
8.853341e-07 4.056992e-07 0 1.251222e-06 3.329008e-06 4.517669e-06 3.040848e-06 1.655025e-06
1.539382e-06 2.343197e-06 2.593441e-06 2.415237e-06 3.677833e-06 4.877869e-06 4.432358e-06 2.836103e-06
2.978287e-06 2.403862e-06 2.678752e-06 2.35078e-06 2.724251e-06 8.265646e-07 1.13937e-06 1.651233e-06
2.743209e-06 2.999141e-06 2.968808e-06 2.041766e-06 2.843686e-06 3.480671e-06 3.964098e-06 2.887289e-06
2.479694e-06 2.381113e-06 4.136615e-06 4.087324e-06 2.885393e-06 1.27018e-06 1.084392e-06 4.417192e-07
1.186765e-06 9.403121e-07 1.438905e-06 1.093871e-06 2.401967e-06 2.328031e-06 3.511004e-06 3.374507e-06
4.096803e-06 3.239906e-06 3.960306e-06 2.946058e-06 2.119494e-06 1.262596e-06 3.391569e-06 4.142302e-06
3.518587e-06 1.338428e-06 1.237951e-06 2.612399e-06 3.543232e-06 4.098699e-06 3.065493e-06 2.820936e-06
3.270239e-06 4.257945e-06 4.513877e-06 2.955537e-06 2.676856e-06 2.401967e-06 4.957492e-06 4.138511e-06
2.166888e-06 1.346011e-07 2.146035e-06 2.737521e-06 1.943185e-06 2.288219e-06 3.816226e-06 2.475902e-06
2.906247e-06 1.484404e-06 6.957551e-07 1.404781e-06 6.369856e-06 5.62481e-06 2.091057e-06 1.3062e-06
1.704316e-06 1.497674e-06 9.099794e-07 1.533694e-06 1.459759e-06 1.916644e-06 1.418051e-06 2.811457e-06
1.725169e-06 2.455049e-06 2.688231e-06 5.501584e-06 4.970763e-06 4.44942e-06 3.761248e-06 2.910038e-06
3.190615e-06 4.354631e-06 5.664622e-06 3.829497e-06 3.435172e-06 4.218134e-06 4.663645e-06 3.639918e-06
3.311946e-06 4.020972e-06 3.983056e-06 4.978346e-06 4.020972e-06 3.617168e-06 2.73373e-06 4.48544e-06
4.430462e-06 3.691104e-06 2.729938e-06 2.218075e-06 3.467401e-06 3.768831e-06 3.577357e-06 2.885393e-06
3.378299e-06 3.818122e-06 3.964098e-06 4.12524e-06 3.95841e-06 3.306259e-06 2.333718e-06 2.252199e-06
2.451257e-06 2.413341e-06 3.520483e-06 5.926241e-06 5.349921e-06 3.124263e-06 2.750792e-06 3.603898e-06
