0.1180571 0.1490797 0.1164246 0.1043631 0.8007092
0.2660039 0.1159613 0.1291971 0.1075611 0.2313042
0.2046869 0.126001 0.1608351 0.1373921 0.1416825
0.1473252 0.9032475 0.3620726 0.1319956 0.109501
0.1398407 0.1247554 0.1930324 0.1192411 0.1082054
0.1103992 0.2704107 0.1351823 0.1547528 1.089738
0.3437427 0.1444061 0.1056982 0.2074448 0.1414902
0.1158863 0.1133437 0.1045092 0.8447833 0.356288
0.1576159 0.9766977 0.5193003 0.2035252 0.1194562
0.1591291 0.8736656 0.4404631 0.2003254 0.9066548
0.6070827 0.2008705 0.1110688 0.1249543 0.1083712
0.5282848 0.3369828 0.2047001 0.1286772 0.1197701
0.1348325 0.2690212 0.1931801 0.1410615 0.4306926
0.3175508 0.1185395 0.120579 0.1720946 0.1058651
0.1289692 0.1106485 0.1612102 0.1056447 0.4096021
0.301618 0.1607796 0.270205 0.1814774 0.1599572
0.1208888 0.1038214 0.3554481 0.2960612 0.124406
0.2091736 0.1290226 0.5677618 0.4575806 0.2364964
0.1110995 0.4567531 0.3291508 0.1986948 0.1122329
0.1069772 0.1056763 0.2449093 0.1565844 0.1271803
0.7377926 0.7265252 0.369752 0.2032093 0.1346036
0.1506957 0.1098959
